# Nomenclature CCAM consolidée à partir de trois sources officielles : (1) chapitres 1 à 19 de la CCAM descriptive publiés par l'ATIH (https://www.atih.sante.fr/sites/default/files/public/content/1621/Chapitre_N.pdf) ; (2) jeu de données « CCAM Ameli » (data.gouv.fr / InterHop : actes tarifés en libéral) ; (3) libellés abrégés des listes d'actes du Manuel des GHM 2025. Union des actes : un acte absent d'une source reste présent si une autre le porte.
# Extraites le 2026-09-24 par scripts/extraire-referentiel-atih.py : données officielles reprises telles quelles.
# Les libellés sont repris verbatim de la source indiquée (source_libelle) : la casse diffère donc selon la source.
# chapitre_ccam : 1 à 19 ; 18 = gestes complémentaires et d'anesthésie, 19 = adaptations pour la CCAM transitoire (forfaits).
code;libelle;source_libelle;chapitre_ccam;dans_ameli;dans_atih;dans_annexe8
HCNM901;Lithotritie de la glande submandibulaire;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HCPA001;Marsupialisation de kyste de glande salivaire;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HCQH001;sialographie;CCAM Ameli (data.gouv.fr);7;oui;oui;non
HCQH002;Sialographie avec scanographie des glandes salivaires;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HCQL001;Scintigraphie des glandes salivaires;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HCQM001;échographie transcutanée des glandes salivaire;CCAM Ameli (data.gouv.fr);7;oui;oui;non
HCSA001;Fermeture de fistule salivaire parenchymateuse ou juxtaglandulaire;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDAA002;Véloplastie d'allongement avec lambeau palatin;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDAA003;Plastie d'élargissement de l'hypopharynx;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDCA001;Pharyngostomie cutanée;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDCA002;Suture de plaie du pharynx, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA001;Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par transplant libre de jéjunum;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA002;Oropharyngectomie latérale avec amygdalectomie, par abord intrabuccal;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA003;Pharyngolaryngectomie totale étendue à la base de langue;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA004;Oropharyngectomie avec mandibulectomie partielle non interruptrice, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA005;pharyngolaryngectomie totale;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDFA006;Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par coloplastie rétrosternale;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA007;Oropharyngectomie par mandibulotomie avec pharyngolaryngectomie totale;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA008;Oropharyngectomie latérale, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA009;Oropharyngectomie postérieure, par abord intrabuccal;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA010;Pharyngolaryngectomie totale circulaire;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA011;Oropharyngectomie avec mandibulectomie partielle interruptrice, par abord cervicofacial;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA012;Pharyngectomie postérieure, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA013;Oropharyngectomie avec mandibulectomie partielle interruptrice et pharyngolaryngectomie totale;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA014;Résection de récidive de diverticule pharyngoœsophagien, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA015;Résection de diverticule pharyngoœsophagien avec myotomie extramuqueuse, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA016;Pharyngectomie latérale, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA017;Oropharyngectomie postérieure, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA018;Exérèse de lésion du pharynx, par pharyngotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA019;Oropharyngectomie par mandibulotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA020;uvulectomie;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDFA021;Uvulovélectomie avec palatectomie partielle;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFA022;Uvulovélectomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFE001;Résection et/ou dilatation de sténose du pharynx, par endoscopie avec laser;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFE002;Exérèse de lésion de l'hypopharynx, par endoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDFE003;résection et/ou dilatation de sténose du pharynx, par endoscopie sans laser;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDGA001;Ablation de corps étranger pharyngoœsophagien, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDGE001;Ablation de corps étranger de l'oropharynx, par endoscopie rigide;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDGE002;ablation de corps étranger de l'oropharynx, par laryngoscopie indirecte;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDJA001;évacuation de collection péritonsillaire [périamygdalienne] et/ou rétropharyngienne, par abord intrabuccal;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDJD001;Évacuation de collection rétrostylienne, par voie buccale;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDJD002;évacuation de collection péritonsillaire [périamygdalienne] et/ou rétropharyngienne, par voie buccale;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDMA001;Uvulopharyngoplastie sans laser avec turbinectomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA002;Uvulopharyngoplastie avec laser;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA004;Uvulopharyngoplastie sans laser avec septoplastie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA005;Uvulopharyngoplastie sans laser;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA006;Pharyngoplastie ou sphinctéroplastie pour correction de séquelle phonétique d'une fente palatine;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA007;Vélopharyngoplastie ou pharyngoplastie avec lambeau pharyngé;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA008;Pharyngoplastie pour sténose vélo-oro-rhino-pharyngée;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA009;Vélopharyngoplastie ou pharyngoplastie avec lambeau pharyngé et lambeau palatin;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDMA010;Véloplastie secondaire intravélaire;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDNE001;destruction de lésion de l'hypopharynx avec laser, par endoscopie;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDNE002;Destruction de lésion de l'hypopharynx sans laser, par endoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDPA001;Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDPE001;Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par endoscopie avec laser;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDPE002;Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par endoscopie sans laser;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HDQE001;orohypopharyngoscopie avec laryngoscopie directe;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HDQP002;Exploration du flux aérien bucco-naso-pharyngé par débitmétrie, pour étude de la fonction vélopalatine;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HDSD002;Fermeture primaire d'une fente vélaire [Staphylorraphie pour fente orofaciale];CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEAE001;Dilatation rétrograde de l'œsophage, par endoscopie rigide;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEAE002;Dilatation antérograde de l'œsophage, par endoscopie rigide;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEAE003;dilatation antérograde de l'oesophage, par fibroscopie;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HEAH001;dilatation de l'oesophage, avec guidage radiologique;CCAM Ameli (data.gouv.fr);7;oui;oui;non
HECA001;Suture de plaie ou de perforation de l'œsophage, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HECA002;Suture de plaie ou de perforation de l'œsophage, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HECA003;Exclusion bipolaire de l'œsophage, par cervicotomie et par laparotomie Œsophagostomie avec gastrostomie ou jéjunostomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HECA004;Suture de plaie ou de perforation de l'œsophage, par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HECA005;Œsophagostomie cutanée, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HECC001;Suture de plaie ou de perforation de l'œsophage, par thoracoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEDA001;Diverticulopexie de l'œsophage, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA001;Œsophagectomie avec œsophagogastroplastie, par thoracophrénotomie gauche;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA002;Œsophagectomie avec œsophagogastroplastie, par cervicotomie, thoracotomie et laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA003;Œsophagectomie avec œsophagogastroplastie, par thoracotomie et par cœlioscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA004;Œsophagectomie totale avec œsophagogastroplastie, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA005;Œsophagectomie avec œsophagojéjunostomie, par thoraco-phréno-laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA006;Œsophagectomie totale avec œsophagocoloplastie, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA007;Œsophagectomie avec œsophagocoloplastie, par cervicotomie, thoracotomie et laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA008;OESO-PHAR-LAR.ECTOMIE TOT. +OESOPH.GASTR.PLAST;Manuel des GHM 2025 (libelle abrege);;non;non;oui
HEFA009;Œsophagectomie avec œsophagocoloplastie, par thoracotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA010;Exérèse de duplication de l'œsophage, par thoracotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA011;Œsophagectomie avec œsophagojéjunostomie, par thoracotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA012;Œsophagectomie avec œsophagogastroplastie, par thoracotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA013;Œsophagectomie avec œsophagogastroplastie, par thoraco-phréno-laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA014;Exérèse de duplication de l'œsophage, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA015;Résection de diverticule de l'œsophage, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA016;Œsophagectomie avec œsophagocoloplastie, par thoraco-phréno-laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA017;OESOPH-PHAR-LARYNGECTOMIE TOT. +OESOPH.COLO.PLAST;Manuel des GHM 2025 (libelle abrege);;non;non;oui
HEFA018;Œsophagectomie avec œsophagogastroplastie, par cervicotomie, thoracotomie et cœlioscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA019;Excision de tumeur de l'œsophage sans interruption de la continuité, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA020;Œsophagectomie totale sans rétablissement de la continuité, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA021;Résection-anastomose de rétrécissement congénital de l'œsophage, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFA022;Œsophagectomie totale sans rétablissement de la continuité, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFC001;Résection de diverticule de l'œsophage, par thoracoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFC002;Excision de tumeur de l'œsophage sans interruption de la continuité, par thoracoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFC003;Exérèse de duplication de l'œsophage, par thoracoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFC800;OESOPHAGECTOMIE + OESOPH.GASTR.PLAST THOR.SCOPIE &;Manuel des GHM 2025 (libelle abrege);;non;non;oui
HEFC801;OESOPHAGECT + OESOPH.GASTR.PLAST CERV, THOR.SCOPIE &;Manuel des GHM 2025 (libelle abrege);;non;non;oui
HEFE001;exérèse d'un polype de 1cm et plus de diamètre ou de 4 polypes ou plus de l'oesophage, de l'estomac et/ou du duodénum, par oeso-gastro-duodénoscopie;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HEFE002;exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'oesophage, de l'estomac et/ou du duodénum, par oeso-gastro-duodénoscopie;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HEFE003;Séance de mucosectomie de l'œsophage, de l'estomac ou du duodénum, par œso-gastro-duodénoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEFE326;DISSECTION SOUSMUQUEUSE OESOPHAGE &/ ESTOMAC, /;Manuel des GHM 2025 (libelle abrege);;non;non;oui
HEGE001;ablation de corps étranger de l'oesophage, par endoscopie rigide;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HEGE002;Ablation de corps étranger de l'œsophage, de l'estomac et/ou du duodénum, par œso-gastro-duodénoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEGE003;Ablation d'une endoprothèse de l'œsophage, par endoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEKE001;Changement d'une endoprothèse de l'œsophage, par endoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HELE001;Pose de guide intraœsophagien pour curiethérapie [endobrachytherapy], par fibroscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HELE002;pose d'une endoprothèse de l'oesophage, par endoscopie;CCAM Ameli (data.gouv.fr);7;oui;oui;oui
HELE900;Séance d'injection de toxine botulique au niveau du sphincter inférieur de l'œsophage, par endoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HELH001;Pose d'une endoprothèse de l'œsophage, avec guidage radiologique;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HEMA001;Œsophagocoloplastie rétrosternale sans œsophagectomie, avec anastomose œsophagocolique cervicale, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA002;Reconstruction secondaire de l'œsophage pour atrésie avec fistule, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA003;Reconstruction de l'œsophage et fermeture de la fistule en un temps pour atrésie avec fistule, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA004;Reconstruction de l'œsophage en un temps pour atrésie sans fistule, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA005;Œsophagocoloplastie rétrosternale sans œsophagectomie, avec anastomose pharyngocolique, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA006;Reconstruction de l'œsophage par lambeau libre de segment digestif, avec anastomoses vasculaires et digestives;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA007;Plastie de sténose anastomotique de l'œsophage, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA008;Œsophagogastroplastie rétrosternale sans œsophagectomie, avec anastomose œsophagogastrique cervicale, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA009;Œsophagogastroplastie rétrosternale sans œsophagectomie, avec anastomose pharyngogastrique, par cervicotomie et par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEMA010;Création d'une fistule œsotrachéale avec pose d'implant phonatoire, au cours d'une pharyngolaryngectomie;CCAM descriptive (ATIH, chapitres 1 a 19);18;non;oui;non
HEME002;Création d'une fistule œsotrachéale avec pose d'implant phonatoire, par endoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);6;non;oui;oui
HEME900;Correction d'un reflux gastroœsophagien, par endoscopie Correction endoscopique de reflux gastroœsophagien par suture, par radiofréquence, par injection de matériel inerte;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HENE001;Séance de destruction photodynamique de lésion de l'œsophage et/ou de l'estomac avec laser, par œso-gastro-duodénoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HENE002;Séance de destruction de lésion de l'œsophage et/ou de l'estomac avec laser, par œso-gastro-duodénoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HENE004;Séance de destruction de lésion de l'œsophage et/ou de l'estomac sans laser, par œso-gastro-duodénoscopie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HENE494;DESTRUC LOCAL MUQUE OESOPH RADIOFRÉQ;Manuel des GHM 2025 (libelle abrege);;non;non;oui
HENE900;Séance de destruction d'une hétérotopie de la muqueuse de l'œsophage inférieur, par endoscopie Destruction endoscopique de la muqueuse de Barrett, pour endobrachyœsophage;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;non
HEPA001;Œso-cardio-myotomie extramuqueuse sans réalisation de procédé antireflux, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEPA002;Œso-cardio-myotomie extramuqueuse avec réalisation de procédé antireflux, par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEPA003;Œso-cardio-myotomie extramuqueuse avec réalisation de procédé antireflux, par thoracotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
HEPA004;Transsection de l'œsophage avec splénectomie et déconnexion portosystémique, par laparotomie;CCAM descriptive (ATIH, chapitres 1 a 19);7;non;oui;oui
